time,hour,day,month,soc_kwh,soc_pct
2024-11-10 10:00:00,11,10,11,1469.6,86.4470588235294
2024-11-10 11:00:00,12,10,11,1607.73,94.57235294117648
2024-11-10 12:00:00,13,10,11,1614.6365,94.97861764705883
2024-11-10 13:00:00,14,10,11,1614.981825,94.99893088235295
2024-11-10 14:00:00,15,10,11,1254.981825,73.82246029411765
2024-11-10 15:00:00,16,10,11,894.9818250000001,52.64598970588236
2024-11-10 16:00:00,17,10,11,534.9818250000001,31.469519117647067
2024-11-10 17:00:00,18,10,11,174.98182500000007,10.293048529411768
2024-11-10 18:00:00,19,10,11,170.0,10.0
2024-11-10 19:00:00,20,10,11,170.0,10.0
2024-11-10 20:00:00,21,10,11,170.0,10.0
2024-11-10 21:00:00,22,10,11,170.0,10.0
2024-11-10 22:00:00,23,10,11,170.0,10.0
2024-11-10 23:00:00,0,11,11,170.0,10.0
2024-11-11 00:00:00,1,11,11,170.0,10.0
2024-11-11 01:00:00,2,11,11,170.0,10.0
2024-11-11 02:00:00,3,11,11,170.0,10.0
2024-11-11 03:00:00,4,11,11,170.0,10.0
2024-11-11 04:00:00,5,11,11,170.0,10.0
2024-11-11 05:00:00,6,11,11,170.0,10.0
2024-11-11 06:00:00,7,11,11,170.0,10.0
2024-11-11 07:00:00,8,11,11,170.0,10.0
2024-11-11 08:00:00,9,11,11,170.0,10.0
2024-11-11 09:00:00,10,11,11,494.9,29.111764705882354
2024-11-11 10:00:00,11,11,11,598.2866369102676,35.193331582956915
2024-11-11 11:00:00,12,11,11,544.7047521968403,32.041456011578845
2024-11-11 12:00:00,13,11,11,734.2197560864955,43.18939741685268
2024-11-11 13:00:00,14,11,11,627.2610490459458,36.897708767408574
2024-11-11 14:00:00,15,11,11,778.776052935601,45.81035605503535
2024-11-11 15:00:00,16,11,11,418.776052935601,24.63388546680006
2024-11-11 16:00:00,17,11,11,170.0,10.0
2024-11-11 17:00:00,18,11,11,170.0,10.0
2024-11-11 18:00:00,19,11,11,170.0,10.0
2024-11-11 19:00:00,20,11,11,170.0,10.0
2024-11-11 20:00:00,21,11,11,170.0,10.0
2024-11-11 21:00:00,22,11,11,170.0,10.0
2024-11-11 22:00:00,23,11,11,170.0,10.0
2024-11-11 23:00:00,0,12,11,170.0,10.0
2024-11-12 00:00:00,1,12,11,170.0,10.0
2024-11-12 01:00:00,2,12,11,170.0,10.0
2024-11-12 02:00:00,3,12,11,170.0,10.0
2024-11-12 03:00:00,4,12,11,170.0,10.0
2024-11-12 04:00:00,5,12,11,170.0,10.0
2024-11-12 05:00:00,6,12,11,170.0,10.0
2024-11-12 06:00:00,7,12,11,170.0,10.0
2024-11-12 07:00:00,8,12,11,170.0,10.0
2024-11-12 08:00:00,9,12,11,491.13420238990716,28.890247199406303
2024-11-12 09:00:00,10,12,11,816.0342023899071,48.002011905288654
2024-11-12 10:00:00,11,12,11,1140.934202389907,67.113776611171
2024-11-12 11:00:00,12,12,11,1222.1492062795623,71.89112978115074
2024-11-12 12:00:00,13,12,11,1264.4142101692175,74.3773064805422
2024-11-12 13:00:00,14,12,11,1286.7292140588727,75.68995376816898
2024-11-12 14:00:00,15,12,11,1290.0442179485278,75.88495399697223
2024-11-12 15:00:00,16,12,11,930.0442179485278,54.70848340873693
2024-11-12 16:00:00,17,12,11,570.0442179485278,33.53201282050164
2024-11-12 17:00:00,18,12,11,210.04421794852783,12.355542232266343
2024-11-12 18:00:00,19,12,11,170.0,10.0
2024-11-12 19:00:00,20,12,11,170.0,10.0
2024-11-12 20:00:00,21,12,11,170.0,10.0
2024-11-12 21:00:00,22,12,11,170.0,10.0
2024-11-12 22:00:00,23,12,11,170.0,10.0
2024-11-12 23:00:00,0,13,11,170.0,10.0
2024-11-13 00:00:00,1,13,11,170.0,10.0
2024-11-13 01:00:00,2,13,11,170.0,10.0
2024-11-13 02:00:00,3,13,11,170.0,10.0
2024-11-13 03:00:00,4,13,11,170.0,10.0
2024-11-13 04:00:00,5,13,11,170.0,10.0
2024-11-13 05:00:00,6,13,11,170.0,10.0
2024-11-13 06:00:00,7,13,11,170.0,10.0
2024-11-13 07:00:00,8,13,11,494.9,29.111764705882354
2024-11-13 08:00:00,9,13,11,819.8,48.2235294117647
2024-11-13 09:00:00,10,13,11,1144.6999999999998,67.33529411764705
2024-11-13 10:00:00,11,13,11,1469.6,86.4470588235294
2024-11-13 11:00:00,12,13,11,1607.73,94.57235294117648
2024-11-13 12:00:00,13,13,11,1614.6365,94.97861764705883
2024-11-13 13:00:00,14,13,11,1614.981825,94.99893088235295
2024-11-13 14:00:00,15,13,11,1579.208496226755,92.89461742510323
2024-11-13 15:00:00,16,13,11,1219.208496226755,71.71814683686793
2024-11-13 16:00:00,17,13,11,859.208496226755,50.54167624863265
2024-11-13 17:00:00,18,13,11,499.20849622675496,29.365205660397354
2024-11-13 18:00:00,19,13,11,170.0,10.0
2024-11-13 19:00:00,20,13,11,170.0,10.0
2024-11-13 20:00:00,21,13,11,170.0,10.0
2024-11-13 21:00:00,22,13,11,170.0,10.0
2024-11-13 22:00:00,23,13,11,170.0,10.0
2024-11-13 23:00:00,0,14,11,170.0,10.0
2024-11-14 00:00:00,1,14,11,170.0,10.0
2024-11-14 01:00:00,2,14,11,170.0,10.0
2024-11-14 02:00:00,3,14,11,170.0,10.0
2024-11-14 03:00:00,4,14,11,170.0,10.0
2024-11-14 04:00:00,5,14,11,170.0,10.0
2024-11-14 05:00:00,6,14,11,170.0,10.0
2024-11-14 06:00:00,7,14,11,170.0,10.0
2024-11-14 07:00:00,8,14,11,494.9,29.111764705882354
2024-11-14 08:00:00,9,14,11,819.8,48.2235294117647
2024-11-14 09:00:00,10,14,11,1144.6999999999998,67.33529411764705
2024-11-14 10:00:00,11,14,11,1469.6,86.4470588235294
2024-11-14 11:00:00,12,14,11,1607.73,94.57235294117648
2024-11-14 12:00:00,13,14,11,1614.6365,94.97861764705883
2024-11-14 13:00:00,14,14,11,1614.981825,94.99893088235295
2024-11-14 14:00:00,15,14,11,1614.99909125,94.99994654411765
2024-11-14 15:00:00,16,14,11,1254.99909125,73.82347595588236
2024-11-14 16:00:00,17,14,11,894.99909125,52.64700536764706
2024-11-14 17:00:00,18,14,11,534.99909125,31.470534779411764
2024-11-14 18:00:00,19,14,11,174.99909125,10.29406419117647
2024-11-14 19:00:00,20,14,11,170.0,10.0
2024-11-14 20:00:00,21,14,11,170.0,10.0
2024-11-14 21:00:00,22,14,11,170.0,10.0
2024-11-14 22:00:00,23,14,11,170.0,10.0
2024-11-14 23:00:00,0,15,11,170.0,10.0
2024-11-15 00:00:00,1,15,11,170.0,10.0
2024-11-15 01:00:00,2,15,11,170.0,10.0
2024-11-15 02:00:00,3,15,11,170.0,10.0
2024-11-15 03:00:00,4,15,11,170.0,10.0
2024-11-15 04:00:00,5,15,11,170.0,10.0
2024-11-15 05:00:00,6,15,11,170.0,10.0
2024-11-15 06:00:00,7,15,11,170.0,10.0
2024-11-15 07:00:00,8,15,11,494.9,29.111764705882354
2024-11-15 08:00:00,9,15,11,819.8,48.2235294117647
2024-11-15 09:00:00,10,15,11,1144.6999999999998,67.33529411764705
2024-11-15 10:00:00,11,15,11,1469.6,86.4470588235294
2024-11-15 11:00:00,12,15,11,1607.73,94.57235294117648
2024-11-15 12:00:00,13,15,11,1614.6365,94.97861764705883
2024-11-15 13:00:00,14,15,11,1614.981825,94.99893088235295
2024-11-15 14:00:00,15,15,11,1614.99909125,94.99994654411765
2024-11-15 15:00:00,16,15,11,1254.99909125,73.82347595588236
2024-11-15 16:00:00,17,15,11,894.99909125,52.64700536764706
2024-11-15 17:00:00,18,15,11,534.99909125,31.470534779411764
2024-11-15 18:00:00,19,15,11,174.99909125,10.29406419117647
2024-11-15 19:00:00,20,15,11,170.0,10.0
2024-11-15 20:00:00,21,15,11,170.0,10.0
2024-11-15 21:00:00,22,15,11,170.0,10.0
2024-11-15 22:00:00,23,15,11,170.0,10.0
2024-11-15 23:00:00,0,16,11,170.0,10.0
2024-11-16 00:00:00,1,16,11,170.0,10.0
2024-11-16 01:00:00,2,16,11,170.0,10.0
2024-11-16 02:00:00,3,16,11,170.0,10.0
2024-11-16 03:00:00,4,16,11,170.0,10.0
2024-11-16 04:00:00,5,16,11,170.0,10.0
2024-11-16 05:00:00,6,16,11,170.0,10.0
2024-11-16 06:00:00,7,16,11,170.0,10.0
2024-11-16 07:00:00,8,16,11,494.9,29.111764705882354
2024-11-16 08:00:00,9,16,11,819.8,48.2235294117647
2024-11-16 09:00:00,10,16,11,1144.6999999999998,67.33529411764705
2024-11-16 10:00:00,11,16,11,1469.6,86.4470588235294
2024-11-16 11:00:00,12,16,11,1607.73,94.57235294117648
2024-11-16 12:00:00,13,16,11,1614.6365,94.97861764705883
2024-11-16 13:00:00,14,16,11,1614.981825,94.99893088235295
2024-11-16 14:00:00,15,16,11,1581.0685076555555,93.00402986209151
2024-11-16 15:00:00,16,16,11,1221.0685076555555,71.82755927385621
2024-11-16 16:00:00,17,16,11,861.0685076555555,50.65108868562091
2024-11-16 17:00:00,18,16,11,501.06850765555555,29.47461809738562
2024-11-16 18:00:00,19,16,11,170.0,10.0
2024-11-16 19:00:00,20,16,11,170.0,10.0
2024-11-16 20:00:00,21,16,11,170.0,10.0
2024-11-16 21:00:00,22,16,11,170.0,10.0
2024-11-16 22:00:00,23,16,11,170.0,10.0
2024-11-16 23:00:00,0,17,11,170.0,10.0
2024-11-17 00:00:00,1,17,11,170.0,10.0
2024-11-17 01:00:00,2,17,11,170.0,10.0
2024-11-17 02:00:00,3,17,11,170.0,10.0
2024-11-17 03:00:00,4,17,11,170.0,10.0
2024-11-17 04:00:00,5,17,11,170.0,10.0
2024-11-17 05:00:00,6,17,11,170.0,10.0
2024-11-17 06:00:00,7,17,11,170.0,10.0
2024-11-17 07:00:00,8,17,11,494.9,29.111764705882354
2024-11-17 08:00:00,9,17,11,819.8,48.2235294117647
2024-11-17 09:00:00,10,17,11,1144.6999999999998,67.33529411764705
2024-11-17 10:00:00,11,17,11,1469.6,86.4470588235294
2024-11-17 11:00:00,12,17,11,1607.73,94.57235294117648
2024-11-17 12:00:00,13,17,11,1614.6365,94.97861764705883
2024-11-17 13:00:00,14,17,11,1614.981825,94.99893088235295
2024-11-17 14:00:00,15,17,11,1254.981825,73.82246029411765
2024-11-17 15:00:00,16,17,11,894.9818250000001,52.64598970588236
2024-11-17 16:00:00,17,17,11,534.9818250000001,31.469519117647067
2024-11-17 17:00:00,18,17,11,174.98182500000007,10.293048529411768
2024-11-17 18:00:00,19,17,11,170.0,10.0
2024-11-17 19:00:00,20,17,11,170.0,10.0
2024-11-17 20:00:00,21,17,11,170.0,10.0
2024-11-17 21:00:00,22,17,11,170.0,10.0
2024-11-17 22:00:00,23,17,11,170.0,10.0
2024-11-17 23:00:00,0,18,11,170.0,10.0
2024-11-18 00:00:00,1,18,11,170.0,10.0
2024-11-18 01:00:00,2,18,11,170.0,10.0
2024-11-18 02:00:00,3,18,11,170.0,10.0
2024-11-18 03:00:00,4,18,11,170.0,10.0
2024-11-18 04:00:00,5,18,11,170.0,10.0
2024-11-18 05:00:00,6,18,11,170.0,10.0
2024-11-18 06:00:00,7,18,11,170.0,10.0
2024-11-18 07:00:00,8,18,11,170.0,10.0
2024-11-18 08:00:00,9,18,11,224.32330250016918,13.195488382362894
2024-11-18 09:00:00,10,18,11,428.4161159062377,25.20094799448457
2024-11-18 10:00:00,11,18,11,170.0,10.0
2024-11-18 11:00:00,12,18,11,494.9,29.111764705882354
2024-11-18 12:00:00,13,18,11,819.8,48.2235294117647
2024-11-18 13:00:00,14,18,11,1144.6999999999998,67.33529411764705
2024-11-18 14:00:00,15,18,11,784.6999999999998,46.158823529411755
2024-11-18 15:00:00,16,18,11,424.6999999999998,24.98235294117646
2024-11-18 16:00:00,17,18,11,170.0,10.0
2024-11-18 17:00:00,18,18,11,170.0,10.0
2024-11-18 18:00:00,19,18,11,170.0,10.0
2024-11-18 19:00:00,20,18,11,170.0,10.0
2024-11-18 20:00:00,21,18,11,170.0,10.0
2024-11-18 21:00:00,22,18,11,170.0,10.0
2024-11-18 22:00:00,23,18,11,170.0,10.0
2024-11-18 23:00:00,0,19,11,170.0,10.0
2024-11-19 00:00:00,1,19,11,170.0,10.0
2024-11-19 01:00:00,2,19,11,170.0,10.0
2024-11-19 02:00:00,3,19,11,170.0,10.0
2024-11-19 03:00:00,4,19,11,170.0,10.0
2024-11-19 04:00:00,5,19,11,170.0,10.0
2024-11-19 05:00:00,6,19,11,170.0,10.0
2024-11-19 06:00:00,7,19,11,170.0,10.0
2024-11-19 07:00:00,8,19,11,170.0,10.0
2024-11-19 08:00:00,9,19,11,494.9,29.111764705882354
2024-11-19 09:00:00,10,19,11,819.8,48.2235294117647
2024-11-19 10:00:00,11,19,11,1144.6999999999998,67.33529411764705
2024-11-19 11:00:00,12,19,11,1320.915003889655,77.70088258174441
2024-11-19 12:00:00,13,19,11,1450.7211301684736,85.33653706873375
2024-11-19 13:00:00,14,19,11,1090.7211301684736,64.16006648049844
2024-11-19 14:00:00,15,19,11,730.7211301684736,42.983595892263146
2024-11-19 15:00:00,16,19,11,370.72113016847356,21.807125304027856
2024-11-19 16:00:00,17,19,11,170.0,10.0
2024-11-19 17:00:00,18,19,11,170.0,10.0
2024-11-19 18:00:00,19,19,11,170.0,10.0
2024-11-19 19:00:00,20,19,11,170.0,10.0
2024-11-19 20:00:00,21,19,11,170.0,10.0
2024-11-19 21:00:00,22,19,11,170.0,10.0
2024-11-19 22:00:00,23,19,11,170.0,10.0
2024-11-19 23:00:00,0,20,11,170.0,10.0
2024-11-20 00:00:00,1,20,11,170.0,10.0
2024-11-20 01:00:00,2,20,11,170.0,10.0
2024-11-20 02:00:00,3,20,11,170.0,10.0
2024-11-20 03:00:00,4,20,11,170.0,10.0
2024-11-20 04:00:00,5,20,11,170.0,10.0
2024-11-20 05:00:00,6,20,11,170.0,10.0
2024-11-20 06:00:00,7,20,11,170.0,10.0
2024-11-20 07:00:00,8,20,11,494.9,29.111764705882354
2024-11-20 08:00:00,9,20,11,819.8,48.2235294117647
2024-11-20 09:00:00,10,20,11,1144.6999999999998,67.33529411764705
2024-11-20 10:00:00,11,20,11,1469.6,86.4470588235294
2024-11-20 11:00:00,12,20,11,1607.73,94.57235294117648
2024-11-20 12:00:00,13,20,11,1614.6365,94.97861764705883
2024-11-20 13:00:00,14,20,11,1614.981825,94.99893088235295
2024-11-20 14:00:00,15,20,11,1614.99909125,94.99994654411765
2024-11-20 15:00:00,16,20,11,1573.5213525563888,92.56007956214052
2024-11-20 16:00:00,17,20,11,1213.5213525563888,71.38360897390523
2024-11-20 17:00:00,18,20,11,853.5213525563888,50.207138385669936
2024-11-20 18:00:00,19,20,11,493.5213525563888,29.030667797434635
2024-11-20 19:00:00,20,20,11,170.0,10.0
2024-11-20 20:00:00,21,20,11,170.0,10.0
2024-11-20 21:00:00,22,20,11,170.0,10.0
2024-11-20 22:00:00,23,20,11,170.0,10.0
2024-11-20 23:00:00,0,21,11,170.0,10.0
2024-11-21 00:00:00,1,21,11,170.0,10.0
2024-11-21 01:00:00,2,21,11,170.0,10.0
2024-11-21 02:00:00,3,21,11,170.0,10.0
2024-11-21 03:00:00,4,21,11,170.0,10.0
2024-11-21 04:00:00,5,21,11,170.0,10.0
2024-11-21 05:00:00,6,21,11,170.0,10.0
2024-11-21 06:00:00,7,21,11,170.0,10.0
2024-11-21 07:00:00,8,21,11,494.9,29.111764705882354
2024-11-21 08:00:00,9,21,11,819.8,48.2235294117647
2024-11-21 09:00:00,10,21,11,1144.6999999999998,67.33529411764705
2024-11-21 10:00:00,11,21,11,1469.6,86.4470588235294
2024-11-21 11:00:00,12,21,11,1607.73,94.57235294117648
2024-11-21 12:00:00,13,21,11,1614.6365,94.97861764705883
2024-11-21 13:00:00,14,21,11,1614.981825,94.99893088235295
2024-11-21 14:00:00,15,21,11,1614.99909125,94.99994654411765
2024-11-21 15:00:00,16,21,11,1254.99909125,73.82347595588236
2024-11-21 16:00:00,17,21,11,894.99909125,52.64700536764706
2024-11-21 17:00:00,18,21,11,534.99909125,31.470534779411764
2024-11-21 18:00:00,19,21,11,174.99909125,10.29406419117647
2024-11-21 19:00:00,20,21,11,170.0,10.0
2024-11-21 20:00:00,21,21,11,170.0,10.0
2024-11-21 21:00:00,22,21,11,170.0,10.0
2024-11-21 22:00:00,23,21,11,170.0,10.0
2024-11-21 23:00:00,0,22,11,170.0,10.0
2024-11-22 00:00:00,1,22,11,170.0,10.0
2024-11-22 01:00:00,2,22,11,170.0,10.0
2024-11-22 02:00:00,3,22,11,170.0,10.0
2024-11-22 03:00:00,4,22,11,170.0,10.0
2024-11-22 04:00:00,5,22,11,170.0,10.0
2024-11-22 05:00:00,6,22,11,170.0,10.0
2024-11-22 06:00:00,7,22,11,170.0,10.0
2024-11-22 07:00:00,8,22,11,494.9,29.111764705882354
2024-11-22 08:00:00,9,22,11,819.8,48.2235294117647
2024-11-22 09:00:00,10,22,11,1144.6999999999998,67.33529411764705
2024-11-22 10:00:00,11,22,11,1469.6,86.4470588235294
2024-11-22 11:00:00,12,22,11,1607.73,94.57235294117648
2024-11-22 12:00:00,13,22,11,1614.6365,94.97861764705883
2024-11-22 13:00:00,14,22,11,1614.981825,94.99893088235295
2024-11-22 14:00:00,15,22,11,1614.99909125,94.99994654411765
2024-11-22 15:00:00,16,22,11,1254.99909125,73.82347595588236
2024-11-22 16:00:00,17,22,11,894.99909125,52.64700536764706
2024-11-22 17:00:00,18,22,11,534.99909125,31.470534779411764
2024-11-22 18:00:00,19,22,11,174.99909125,10.29406419117647
2024-11-22 19:00:00,20,22,11,170.0,10.0
2024-11-22 20:00:00,21,22,11,170.0,10.0
2024-11-22 21:00:00,22,22,11,170.0,10.0
2024-11-22 22:00:00,23,22,11,170.0,10.0
2024-11-22 23:00:00,0,23,11,170.0,10.0
2024-11-23 00:00:00,1,23,11,170.0,10.0
2024-11-23 01:00:00,2,23,11,170.0,10.0
2024-11-23 02:00:00,3,23,11,170.0,10.0
2024-11-23 03:00:00,4,23,11,170.0,10.0
2024-11-23 04:00:00,5,23,11,170.0,10.0
2024-11-23 05:00:00,6,23,11,170.0,10.0
2024-11-23 06:00:00,7,23,11,170.0,10.0
2024-11-23 07:00:00,8,23,11,438.85691784294033,25.815112814290607
2024-11-23 08:00:00,9,23,11,763.7569178429403,44.92687752017296
2024-11-23 09:00:00,10,23,11,1088.6569178429404,64.03864222605532
2024-11-23 10:00:00,11,23,11,1413.5569178429405,83.15040693193768
2024-11-23 11:00:00,12,23,11,1425.3846124069892,83.84615367099936
2024-11-23 12:00:00,13,23,11,1215.7239058030962,71.5131709295939
2024-11-23 13:00:00,14,23,11,1535.3889096927514,90.3169946878089
2024-11-23 14:00:00,15,23,11,1175.3889096927514,69.14052409957362
2024-11-23 15:00:00,16,23,11,815.3889096927514,47.96405351133832
2024-11-23 16:00:00,17,23,11,455.38890969275144,26.787582923103027
2024-11-23 17:00:00,18,23,11,170.0,10.0
2024-11-23 18:00:00,19,23,11,170.0,10.0
2024-11-23 19:00:00,20,23,11,170.0,10.0
2024-11-23 20:00:00,21,23,11,170.0,10.0
2024-11-23 21:00:00,22,23,11,170.0,10.0
2024-11-23 22:00:00,23,23,11,170.0,10.0
2024-11-23 23:00:00,0,24,11,170.0,10.0
2024-11-24 00:00:00,1,24,11,170.0,10.0
2024-11-24 01:00:00,2,24,11,170.0,10.0
2024-11-24 02:00:00,3,24,11,170.0,10.0
2024-11-24 03:00:00,4,24,11,170.0,10.0
2024-11-24 04:00:00,5,24,11,170.0,10.0
2024-11-24 05:00:00,6,24,11,170.0,10.0
2024-11-24 06:00:00,7,24,11,170.0,10.0
2024-11-24 07:00:00,8,24,11,170.0,10.0
2024-11-24 08:00:00,9,24,11,494.9,29.111764705882354
2024-11-24 09:00:00,10,24,11,819.8,48.2235294117647
2024-11-24 10:00:00,11,24,11,1144.6999999999998,67.33529411764705
2024-11-24 11:00:00,12,24,11,1124.2155386263375,66.13032580154928
2024-11-24 12:00:00,13,24,11,1449.1155386263376,85.24209050743163
2024-11-24 13:00:00,14,24,11,1606.705776931317,94.51210452537158
2024-11-24 14:00:00,15,24,11,1246.705776931317,73.3356339371363
2024-11-24 15:00:00,16,24,11,886.7057769313169,52.159163348901
2024-11-24 16:00:00,17,24,11,526.7057769313169,30.9826927606657
2024-11-24 17:00:00,18,24,11,170.0,10.0
2024-11-24 18:00:00,19,24,11,170.0,10.0
2024-11-24 19:00:00,20,24,11,170.0,10.0
2024-11-24 20:00:00,21,24,11,170.0,10.0
2024-11-24 21:00:00,22,24,11,170.0,10.0
2024-11-24 22:00:00,23,24,11,170.0,10.0
2024-11-24 23:00:00,0,25,11,170.0,10.0
2024-11-25 00:00:00,1,25,11,170.0,10.0
2024-11-25 01:00:00,2,25,11,170.0,10.0
2024-11-25 02:00:00,3,25,11,170.0,10.0
2024-11-25 03:00:00,4,25,11,170.0,10.0
2024-11-25 04:00:00,5,25,11,170.0,10.0
2024-11-25 05:00:00,6,25,11,170.0,10.0
2024-11-25 06:00:00,7,25,11,170.0,10.0
2024-11-25 07:00:00,8,25,11,170.0,10.0
2024-11-25 08:00:00,9,25,11,337.67849850095376,19.8634410882914
2024-11-25 09:00:00,10,25,11,662.5784985009537,38.97520579417375
2024-11-25 10:00:00,11,25,11,987.4784985009537,58.086970500056104
2024-11-25 11:00:00,12,25,11,1312.3784985009538,77.19873520593846
2024-11-25 12:00:00,13,25,11,1599.8689249250476,94.10993676029692
2024-11-25 13:00:00,14,25,11,1614.2434462462525,94.95549683801485
2024-11-25 14:00:00,15,25,11,1614.9621723123125,94.99777484190074
2024-11-25 15:00:00,16,25,11,1521.1702558831505,89.48060328724414
2024-11-25 16:00:00,17,25,11,1161.1702558831505,68.30413269900886
2024-11-25 17:00:00,18,25,11,801.1702558831505,47.127662110773564
2024-11-25 18:00:00,19,25,11,441.1702558831505,25.951191522538263
2024-11-25 19:00:00,20,25,11,170.0,10.0
2024-11-25 20:00:00,21,25,11,170.0,10.0
2024-11-25 21:00:00,22,25,11,170.0,10.0
2024-11-25 22:00:00,23,25,11,170.0,10.0
2024-11-25 23:00:00,0,26,11,170.0,10.0
2024-11-26 00:00:00,1,26,11,170.0,10.0
2024-11-26 01:00:00,2,26,11,170.0,10.0
2024-11-26 02:00:00,3,26,11,170.0,10.0
2024-11-26 03:00:00,4,26,11,170.0,10.0
2024-11-26 04:00:00,5,26,11,170.0,10.0
2024-11-26 05:00:00,6,26,11,170.0,10.0
2024-11-26 06:00:00,7,26,11,170.0,10.0
2024-11-26 07:00:00,8,26,11,170.0,10.0
2024-11-26 08:00:00,9,26,11,494.9,29.111764705882354
2024-11-26 09:00:00,10,26,11,819.8,48.2235294117647
2024-11-26 10:00:00,11,26,11,1144.6999999999998,67.33529411764705
2024-11-26 11:00:00,12,26,11,1469.6,86.4470588235294
2024-11-26 12:00:00,13,26,11,1607.73,94.57235294117648
2024-11-26 13:00:00,14,26,11,1614.6365,94.97861764705883
2024-11-26 14:00:00,15,26,11,1614.981825,94.99893088235295
2024-11-26 15:00:00,16,26,11,1254.981825,73.82246029411765
2024-11-26 16:00:00,17,26,11,894.9818250000001,52.64598970588236
2024-11-26 17:00:00,18,26,11,534.9818250000001,31.469519117647067
2024-11-26 18:00:00,19,26,11,174.98182500000007,10.293048529411768
2024-11-26 19:00:00,20,26,11,170.0,10.0
2024-11-26 20:00:00,21,26,11,170.0,10.0
2024-11-26 21:00:00,22,26,11,170.0,10.0
2024-11-26 22:00:00,23,26,11,170.0,10.0
2024-11-26 23:00:00,0,27,11,170.0,10.0
2024-11-27 00:00:00,1,27,11,170.0,10.0
2024-11-27 01:00:00,2,27,11,170.0,10.0
2024-11-27 02:00:00,3,27,11,170.0,10.0
2024-11-27 03:00:00,4,27,11,170.0,10.0
2024-11-27 04:00:00,5,27,11,170.0,10.0
2024-11-27 05:00:00,6,27,11,170.0,10.0
2024-11-27 06:00:00,7,27,11,170.0,10.0
2024-11-27 07:00:00,8,27,11,494.9,29.111764705882354
2024-11-27 08:00:00,9,27,11,819.8,48.2235294117647
2024-11-27 09:00:00,10,27,11,1144.6999999999998,67.33529411764705
2024-11-27 10:00:00,11,27,11,1469.6,86.4470588235294
2024-11-27 11:00:00,12,27,11,1607.73,94.57235294117648
2024-11-27 12:00:00,13,27,11,1614.6365,94.97861764705883
2024-11-27 13:00:00,14,27,11,1614.981825,94.99893088235295
2024-11-27 14:00:00,15,27,11,1614.99909125,94.99994654411765
2024-11-27 15:00:00,16,27,11,1254.99909125,73.82347595588236
2024-11-27 16:00:00,17,27,11,894.99909125,52.64700536764706
2024-11-27 17:00:00,18,27,11,534.99909125,31.470534779411764
2024-11-27 18:00:00,19,27,11,174.99909125,10.29406419117647
2024-11-27 19:00:00,20,27,11,170.0,10.0
2024-11-27 20:00:00,21,27,11,170.0,10.0
2024-11-27 21:00:00,22,27,11,170.0,10.0
2024-11-27 22:00:00,23,27,11,170.0,10.0
2024-11-27 23:00:00,0,28,11,170.0,10.0
2024-11-28 00:00:00,1,28,11,170.0,10.0
2024-11-28 01:00:00,2,28,11,170.0,10.0
2024-11-28 02:00:00,3,28,11,170.0,10.0
2024-11-28 03:00:00,4,28,11,170.0,10.0
2024-11-28 04:00:00,5,28,11,170.0,10.0
2024-11-28 05:00:00,6,28,11,170.0,10.0
2024-11-28 06:00:00,7,28,11,170.0,10.0
2024-11-28 07:00:00,8,28,11,494.9,29.111764705882354
2024-11-28 08:00:00,9,28,11,819.8,48.2235294117647
2024-11-28 09:00:00,10,28,11,1144.6999999999998,67.33529411764705
2024-11-28 10:00:00,11,28,11,1469.6,86.4470588235294
2024-11-28 11:00:00,12,28,11,1607.73,94.57235294117648
2024-11-28 12:00:00,13,28,11,1614.6365,94.97861764705883
2024-11-28 13:00:00,14,28,11,1520.4521814222783,89.43836361307518
2024-11-28 14:00:00,15,28,11,1160.4521814222783,68.2618930248399
2024-11-28 15:00:00,16,28,11,800.4521814222783,47.08542243660461
2024-11-28 16:00:00,17,28,11,440.4521814222783,25.90895184836931
2024-11-28 17:00:00,18,28,11,170.0,10.0
2024-11-28 18:00:00,19,28,11,170.0,10.0
2024-11-28 19:00:00,20,28,11,170.0,10.0
2024-11-28 20:00:00,21,28,11,170.0,10.0
2024-11-28 21:00:00,22,28,11,170.0,10.0
2024-11-28 22:00:00,23,28,11,170.0,10.0
2024-11-28 23:00:00,0,29,11,170.0,10.0
2024-11-29 00:00:00,1,29,11,170.0,10.0
2024-11-29 01:00:00,2,29,11,170.0,10.0
2024-11-29 02:00:00,3,29,11,170.0,10.0
2024-11-29 03:00:00,4,29,11,170.0,10.0
2024-11-29 04:00:00,5,29,11,170.0,10.0
2024-11-29 05:00:00,6,29,11,170.0,10.0
2024-11-29 06:00:00,7,29,11,170.0,10.0
2024-11-29 07:00:00,8,29,11,494.9,29.111764705882354
2024-11-29 08:00:00,9,29,11,819.8,48.2235294117647
2024-11-29 09:00:00,10,29,11,1144.6999999999998,67.33529411764705
2024-11-29 10:00:00,11,29,11,1209.094547092227,71.12320865248394
2024-11-29 11:00:00,12,29,11,1366.3906431811317,80.37592018712539
2024-11-29 12:00:00,13,29,11,1149.9555145570212,67.64444203276595
2024-11-29 13:00:00,14,29,11,1474.8555145570213,86.75620673864832
2024-11-29 14:00:00,15,29,11,1607.992775727851,94.5878103369324
2024-11-29 15:00:00,16,29,11,1247.992775727851,73.41133974869713
2024-11-29 16:00:00,17,29,11,887.992775727851,52.23486916046183
2024-11-29 17:00:00,18,29,11,527.992775727851,31.05839857222653
2024-11-29 18:00:00,19,29,11,170.0,10.0
