fecha,hora,demanda_kw
2024-05-14,8,125.55
2024-05-14,9,155.17
2024-05-14,10,170.96
2024-05-14,11,177.43
2024-05-14,12,184.58
2024-05-14,13,179.65
2024-05-14,14,173.48
2024-05-14,15,157.57
2024-05-14,16,163.99
2024-05-14,17,172.03
2024-05-14,18,186.33
2024-05-14,19,179.71
2024-05-14,20,161.85
2024-05-14,21,142.7
2024-05-14,22,109.61
2024-05-14,23,92.92
2024-05-15,0,88.89
2024-05-15,1,76.82
2024-05-15,2,74.47
2024-05-15,3,74.59
2024-05-15,4,72.3
2024-05-15,5,76.1
2024-05-15,6,87.7
2024-05-15,7,107.21
2024-05-15,8,122.73
2024-05-15,9,151.24
2024-05-15,10,170.28
2024-05-15,11,182.78
2024-05-15,12,190.98
2024-05-15,13,179.92
2024-05-15,14,172.4
2024-05-15,15,166.22
2024-05-15,16,160.81
2024-05-15,17,177.98
2024-05-15,18,179.95
2024-05-15,19,178.22
2024-05-15,20,163.77
2024-05-15,21,142.62
2024-05-15,22,111.06
2024-05-15,23,94.23
2024-05-16,0,89.61
2024-05-16,1,79.53
2024-05-16,2,74.36
2024-05-16,3,74.83
2024-05-16,4,70.9
2024-05-16,5,77.01
2024-05-16,6,90.54
2024-05-16,7,106.27
2024-05-16,8,123.39
2024-05-16,9,149.43
2024-05-16,10,169.99
2024-05-16,11,181.28
2024-05-16,12,189.41
2024-05-16,13,182.17
2024-05-16,14,173.63
2024-05-16,15,159.95
2024-05-16,16,163.78
2024-05-16,17,176.19
2024-05-16,18,186.51
2024-05-16,19,176.34
2024-05-16,20,161.69
2024-05-16,21,143.76
2024-05-16,22,114.63
2024-05-16,23,95.18
2024-05-17,0,91.57
2024-05-17,1,82.05
2024-05-17,2,78.31
2024-05-17,3,73.74
2024-05-17,4,70.0
2024-05-17,5,74.54
2024-05-17,6,90.05
2024-05-17,7,104.18
2024-05-17,8,122.81
2024-05-17,9,151.95
2024-05-17,10,170.38
2024-05-17,11,177.64
2024-05-17,12,187.08
2024-05-17,13,183.95
2024-05-17,14,171.68
2024-05-17,15,159.57
2024-05-17,16,164.74
2024-05-17,17,178.59
2024-05-17,18,191.17
2024-05-17,19,185.74
2024-05-17,20,165.25
2024-05-17,21,143.7
2024-05-17,22,115.0
2024-05-17,23,96.04
2024-05-18,0,82.05
2024-05-18,1,72.13
2024-05-18,2,70.0
2024-05-18,3,70.0
2024-05-18,4,70.0
2024-05-18,5,70.0
2024-05-18,6,80.97
2024-05-18,7,94.49
2024-05-18,8,114.53
2024-05-18,9,135.19
2024-05-18,10,154.46
2024-05-18,11,159.41
2024-05-18,12,163.75
2024-05-18,13,160.72
2024-05-18,14,155.72
2024-05-18,15,146.86
2024-05-18,16,145.27
2024-05-18,17,158.67
2024-05-18,18,169.11
2024-05-18,19,160.69
2024-05-18,20,149.16
2024-05-18,21,128.55
2024-05-18,22,104.34
2024-05-18,23,83.61
2024-05-19,0,81.17
2024-05-19,1,72.99
2024-05-19,2,70.48
2024-05-19,3,70.0
2024-05-19,4,70.0
2024-05-19,5,70.0
2024-05-19,6,79.58
2024-05-19,7,94.28
2024-05-19,8,108.19
2024-05-19,9,138.41
2024-05-19,10,157.45
2024-05-19,11,161.07
2024-05-19,12,169.22
2024-05-19,13,160.48
2024-05-19,14,154.16
2024-05-19,15,143.79
2024-05-19,16,152.42
2024-05-19,17,156.81
2024-05-19,18,172.94
2024-05-19,19,165.27
2024-05-19,20,145.5
2024-05-19,21,130.42
2024-05-19,22,102.13
2024-05-19,23,87.59
2024-05-20,0,87.2
2024-05-20,1,79.21
2024-05-20,2,74.68
2024-05-20,3,74.49
2024-05-20,4,72.23
2024-05-20,5,72.27
2024-05-20,6,93.56
2024-05-20,7,103.3
2024-05-20,8,120.72
2024-05-20,9,148.51
2024-05-20,10,174.27
2024-05-20,11,176.66
2024-05-20,12,193.49
2024-05-20,13,182.15
2024-05-20,14,167.99
2024-05-20,15,162.9
2024-05-20,16,163.67
2024-05-20,17,170.98
2024-05-20,18,184.74
2024-05-20,19,180.92
2024-05-20,20,164.3
2024-05-20,21,139.71
2024-05-20,22,116.75
2024-05-20,23,95.33
2024-05-21,0,92.92
2024-05-21,1,81.94
2024-05-21,2,75.6
2024-05-21,3,73.85
2024-05-21,4,70.04
2024-05-21,5,76.37
2024-05-21,6,89.89
2024-05-21,7,103.13
2024-05-21,8,124.29
2024-05-21,9,150.89
2024-05-21,10,171.76
2024-05-21,11,178.28
2024-05-21,12,190.25
2024-05-21,13,187.55
2024-05-21,14,173.5
2024-05-21,15,163.21
2024-05-21,16,165.69
2024-05-21,17,168.94
2024-05-21,18,184.33
2024-05-21,19,185.89
2024-05-21,20,161.88
2024-05-21,21,142.12
2024-05-21,22,111.79
2024-05-21,23,95.54
2024-05-22,0,88.53
2024-05-22,1,82.78
2024-05-22,2,76.51
2024-05-22,3,71.47
2024-05-22,4,70.0
2024-05-22,5,74.64
2024-05-22,6,91.66
2024-05-22,7,103.14
2024-05-22,8,122.05
2024-05-22,9,154.17
2024-05-22,10,164.24
2024-05-22,11,178.34
2024-05-22,12,190.9
2024-05-22,13,177.57
2024-05-22,14,166.58
2024-05-22,15,164.35
2024-05-22,16,163.58
2024-05-22,17,175.44
2024-05-22,18,184.88
2024-05-22,19,181.06
2024-05-22,20,160.33
2024-05-22,21,146.65
2024-05-22,22,110.77
2024-05-22,23,94.18
2024-05-23,0,90.05
2024-05-23,1,79.68
2024-05-23,2,73.35
2024-05-23,3,73.85
2024-05-23,4,71.23
2024-05-23,5,75.32
2024-05-23,6,89.2
2024-05-23,7,102.24
2024-05-23,8,122.41
2024-05-23,9,145.57
2024-05-23,10,169.86
2024-05-23,11,182.64
2024-05-23,12,188.03
2024-05-23,13,182.09
2024-05-23,14,171.56
2024-05-23,15,159.28
2024-05-23,16,171.57
2024-05-23,17,171.74
2024-05-23,18,188.71
2024-05-23,19,177.44
2024-05-23,20,163.17
2024-05-23,21,142.94
2024-05-23,22,115.26
2024-05-23,23,95.04
2024-05-24,0,89.69
2024-05-24,1,78.92
2024-05-24,2,75.18
2024-05-24,3,74.26
2024-05-24,4,71.51
2024-05-24,5,77.74
2024-05-24,6,90.58
2024-05-24,7,103.64
2024-05-24,8,122.28
2024-05-24,9,145.18
2024-05-24,10,173.08
2024-05-24,11,178.01
2024-05-24,12,189.08
2024-05-24,13,174.81
2024-05-24,14,169.21
2024-05-24,15,165.53
2024-05-24,16,166.49
2024-05-24,17,176.64
2024-05-24,18,182.36
2024-05-24,19,179.19
2024-05-24,20,161.25
2024-05-24,21,142.2
2024-05-24,22,117.43
2024-05-24,23,94.3
2024-05-25,0,85.28
2024-05-25,1,75.11
2024-05-25,2,70.0
2024-05-25,3,70.0
2024-05-25,4,70.0
2024-05-25,5,70.0
2024-05-25,6,78.94
2024-05-25,7,96.8
2024-05-25,8,110.95
2024-05-25,9,135.53
2024-05-25,10,154.1
2024-05-25,11,163.63
2024-05-25,12,173.0
2024-05-25,13,164.07
2024-05-25,14,158.59
2024-05-25,15,144.62
2024-05-25,16,153.39
2024-05-25,17,156.28
2024-05-25,18,171.98
2024-05-25,19,165.56
2024-05-25,20,147.64
2024-05-25,21,124.69
2024-05-25,22,99.59
2024-05-25,23,83.86
2024-05-26,0,81.38
2024-05-26,1,72.46
2024-05-26,2,70.0
2024-05-26,3,70.0
2024-05-26,4,70.0
2024-05-26,5,70.0
2024-05-26,6,83.57
2024-05-26,7,95.68
2024-05-26,8,110.75
2024-05-26,9,134.47
2024-05-26,10,158.62
2024-05-26,11,160.68
2024-05-26,12,173.94
2024-05-26,13,162.07
2024-05-26,14,152.56
2024-05-26,15,150.27
2024-05-26,16,152.36
2024-05-26,17,157.74
2024-05-26,18,164.49
2024-05-26,19,165.16
2024-05-26,20,141.12
2024-05-26,21,125.77
2024-05-26,22,100.37
2024-05-26,23,84.45
2024-05-27,0,87.98
2024-05-27,1,78.27
2024-05-27,2,75.98
2024-05-27,3,72.35
2024-05-27,4,72.53
2024-05-27,5,75.4
2024-05-27,6,91.65
2024-05-27,7,104.85
2024-05-27,8,128.27
2024-05-27,9,149.28
2024-05-27,10,165.65
2024-05-27,11,174.58
2024-05-27,12,189.05
2024-05-27,13,182.9
2024-05-27,14,173.46
2024-05-27,15,168.18
2024-05-27,16,170.18
2024-05-27,17,170.69
2024-05-27,18,180.97
2024-05-27,19,179.45
2024-05-27,20,166.17
2024-05-27,21,143.12
2024-05-27,22,114.53
2024-05-27,23,94.14
2024-05-28,0,92.2
2024-05-28,1,82.75
2024-05-28,2,72.38
2024-05-28,3,75.12
2024-05-28,4,70.0
2024-05-28,5,79.17
2024-05-28,6,89.75
2024-05-28,7,106.86
2024-05-28,8,126.67
2024-05-28,9,147.21
2024-05-28,10,168.54
2024-05-28,11,181.04
2024-05-28,12,188.5
2024-05-28,13,183.58
2024-05-28,14,172.33
2024-05-28,15,169.1
2024-05-28,16,165.63
2024-05-28,17,174.35
2024-05-28,18,185.5
2024-05-28,19,178.91
2024-05-28,20,160.49
2024-05-28,21,136.85
2024-05-28,22,118.66
2024-05-28,23,99.0
2024-05-29,0,88.92
2024-05-29,1,81.05
2024-05-29,2,75.43
2024-05-29,3,70.98
2024-05-29,4,71.38
2024-05-29,5,77.33
2024-05-29,6,90.08
2024-05-29,7,107.13
2024-05-29,8,121.41
2024-05-29,9,148.73
2024-05-29,10,162.52
2024-05-29,11,184.97
2024-05-29,12,194.78
2024-05-29,13,173.66
2024-05-29,14,167.32
2024-05-29,15,161.46
2024-05-29,16,169.32
2024-05-29,17,176.17
2024-05-29,18,178.58
2024-05-29,19,184.92
2024-05-29,20,162.3
2024-05-29,21,140.37
2024-05-29,22,113.58
2024-05-29,23,96.26
2024-05-30,0,92.52
2024-05-30,1,79.57
2024-05-30,2,75.07
2024-05-30,3,71.14
2024-05-30,4,70.0
2024-05-30,5,72.09
2024-05-30,6,87.89
2024-05-30,7,103.44
2024-05-30,8,122.2
2024-05-30,9,154.83
2024-05-30,10,167.1
2024-05-30,11,178.59
2024-05-30,12,188.01
2024-05-30,13,181.88
2024-05-30,14,173.87
2024-05-30,15,162.1
2024-05-30,16,162.59
2024-05-30,17,173.29
2024-05-30,18,181.0
2024-05-30,19,179.92
2024-05-30,20,166.92
2024-05-30,21,148.93
2024-05-30,22,113.79
2024-05-30,23,98.53
2024-05-31,0,88.64
2024-05-31,1,82.52
2024-05-31,2,77.51
2024-05-31,3,74.51
2024-05-31,4,71.9
2024-05-31,5,75.09
2024-05-31,6,89.28
2024-05-31,7,104.61
2024-05-31,8,122.65
2024-05-31,9,153.94
2024-05-31,10,173.27
2024-05-31,11,179.0
2024-05-31,12,189.33
2024-05-31,13,176.9
2024-05-31,14,159.99
2024-05-31,15,161.98
2024-05-31,16,166.58
2024-05-31,17,177.4
2024-05-31,18,177.44
2024-05-31,19,181.88
2024-05-31,20,160.14
2024-05-31,21,147.05
2024-05-31,22,112.78
2024-05-31,23,94.19
2024-06-01,0,78.91
2024-06-01,1,71.96
2024-06-01,2,70.0
2024-06-01,3,70.0
2024-06-01,4,70.0
2024-06-01,5,70.0
2024-06-01,6,76.52
2024-06-01,7,90.76
2024-06-01,8,110.72
2024-06-01,9,130.38
2024-06-01,10,146.02
2024-06-01,11,149.86
2024-06-01,12,170.44
2024-06-01,13,155.6
2024-06-01,14,154.51
2024-06-01,15,142.87
2024-06-01,16,149.44
2024-06-01,17,150.05
2024-06-01,18,161.09
2024-06-01,19,157.82
2024-06-01,20,141.82
2024-06-01,21,123.13
2024-06-01,22,101.02
2024-06-01,23,83.93
2024-06-02,0,78.16
2024-06-02,1,70.52
2024-06-02,2,70.0
2024-06-02,3,70.0
2024-06-02,4,70.0
2024-06-02,5,70.0
2024-06-02,6,76.88
2024-06-02,7,94.88
2024-06-02,8,109.78
2024-06-02,9,127.75
2024-06-02,10,153.1
2024-06-02,11,148.27
2024-06-02,12,165.23
2024-06-02,13,156.18
2024-06-02,14,152.63
2024-06-02,15,139.92
2024-06-02,16,150.51
2024-06-02,17,148.04
2024-06-02,18,161.37
2024-06-02,19,158.27
2024-06-02,20,140.12
2024-06-02,21,124.92
2024-06-02,22,100.86
2024-06-02,23,83.12
2024-06-03,0,88.71
2024-06-03,1,76.3
2024-06-03,2,73.57
2024-06-03,3,71.36
2024-06-03,4,70.0
2024-06-03,5,75.47
2024-06-03,6,87.47
2024-06-03,7,101.67
2024-06-03,8,114.7
2024-06-03,9,150.18
2024-06-03,10,161.37
2024-06-03,11,179.16
2024-06-03,12,187.3
2024-06-03,13,164.88
2024-06-03,14,168.76
2024-06-03,15,157.09
2024-06-03,16,162.78
2024-06-03,17,167.19
2024-06-03,18,181.88
2024-06-03,19,174.63
2024-06-03,20,158.08
2024-06-03,21,134.16
2024-06-03,22,111.74
2024-06-03,23,92.73
2024-06-04,0,89.61
2024-06-04,1,80.37
2024-06-04,2,72.26
2024-06-04,3,72.15
2024-06-04,4,70.0
2024-06-04,5,71.55
2024-06-04,6,84.45
2024-06-04,7,99.85
2024-06-04,8,118.7
2024-06-04,9,149.14
2024-06-04,10,165.23
2024-06-04,11,175.49
2024-06-04,12,183.95
2024-06-04,13,172.1
2024-06-04,14,162.11
2024-06-04,15,158.06
2024-06-04,16,163.38
2024-06-04,17,168.58
2024-06-04,18,182.64
2024-06-04,19,172.67
2024-06-04,20,155.15
2024-06-04,21,139.8
2024-06-04,22,110.53
2024-06-04,23,94.04
2024-06-05,0,87.89
2024-06-05,1,80.06
2024-06-05,2,71.48
2024-06-05,3,72.67
2024-06-05,4,70.0
2024-06-05,5,75.05
2024-06-05,6,88.98
2024-06-05,7,101.46
2024-06-05,8,118.44
2024-06-05,9,147.27
2024-06-05,10,163.91
2024-06-05,11,180.96
2024-06-05,12,178.41
2024-06-05,13,172.91
2024-06-05,14,168.62
2024-06-05,15,156.42
2024-06-05,16,156.53
2024-06-05,17,171.03
2024-06-05,18,174.68
2024-06-05,19,171.29
2024-06-05,20,155.89
2024-06-05,21,139.81
2024-06-05,22,110.17
2024-06-05,23,91.7
2024-06-06,0,83.99
2024-06-06,1,73.74
2024-06-06,2,72.75
2024-06-06,3,71.38
2024-06-06,4,70.0
2024-06-06,5,73.96
2024-06-06,6,85.88
2024-06-06,7,100.94
2024-06-06,8,121.58
2024-06-06,9,153.92
2024-06-06,10,163.99
2024-06-06,11,179.85
2024-06-06,12,181.73
2024-06-06,13,177.79
2024-06-06,14,166.53
2024-06-06,15,153.47
2024-06-06,16,163.52
2024-06-06,17,167.09
2024-06-06,18,175.18
2024-06-06,19,178.87
2024-06-06,20,156.9
2024-06-06,21,135.91
2024-06-06,22,115.64
2024-06-06,23,88.98
2024-06-07,0,86.85
2024-06-07,1,77.0
2024-06-07,2,75.1
2024-06-07,3,70.0
2024-06-07,4,70.0
2024-06-07,5,73.98
2024-06-07,6,86.88
2024-06-07,7,103.76
2024-06-07,8,118.83
2024-06-07,9,147.45
2024-06-07,10,159.69
2024-06-07,11,172.84
2024-06-07,12,185.52
2024-06-07,13,177.05
2024-06-07,14,168.2
2024-06-07,15,152.92
2024-06-07,16,159.99
2024-06-07,17,174.32
2024-06-07,18,179.82
2024-06-07,19,172.49
2024-06-07,20,158.54
2024-06-07,21,137.69
2024-06-07,22,113.71
2024-06-07,23,92.77
2024-06-08,0,78.02
2024-06-08,1,70.0
2024-06-08,2,70.0
2024-06-08,3,70.0
2024-06-08,4,70.0
2024-06-08,5,70.0
2024-06-08,6,79.74
2024-06-08,7,86.48
2024-06-08,8,107.72
2024-06-08,9,134.96
2024-06-08,10,152.91
2024-06-08,11,157.27
2024-06-08,12,164.62
2024-06-08,13,162.32
2024-06-08,14,153.3
2024-06-08,15,144.84
2024-06-08,16,146.76
2024-06-08,17,149.66
2024-06-08,18,162.93
2024-06-08,19,156.23
2024-06-08,20,142.07
2024-06-08,21,123.5
2024-06-08,22,97.04
2024-06-08,23,81.69
2024-06-09,0,78.86
2024-06-09,1,70.22
2024-06-09,2,70.0
2024-06-09,3,70.0
2024-06-09,4,70.0
2024-06-09,5,70.0
2024-06-09,6,82.24
2024-06-09,7,91.04
2024-06-09,8,105.18
2024-06-09,9,133.47
2024-06-09,10,151.59
2024-06-09,11,159.28
2024-06-09,12,165.04
2024-06-09,13,156.56
2024-06-09,14,149.18
2024-06-09,15,138.87
2024-06-09,16,147.52
2024-06-09,17,151.45
2024-06-09,18,161.4
2024-06-09,19,160.55
2024-06-09,20,138.84
2024-06-09,21,124.6
2024-06-09,22,94.23
2024-06-09,23,82.76
2024-06-10,0,90.01
2024-06-10,1,77.52
2024-06-10,2,72.33
2024-06-10,3,70.37
2024-06-10,4,70.0
2024-06-10,5,73.27
2024-06-10,6,85.56
2024-06-10,7,97.31
2024-06-10,8,117.88
2024-06-10,9,147.64
2024-06-10,10,162.88
2024-06-10,11,172.1
2024-06-10,12,184.52
2024-06-10,13,174.92
2024-06-10,14,167.28
2024-06-10,15,159.42
2024-06-10,16,162.42
2024-06-10,17,165.92
2024-06-10,18,177.85
2024-06-10,19,173.85
2024-06-10,20,157.36
2024-06-10,21,135.7
2024-06-10,22,113.35
2024-06-10,23,90.27
2024-06-11,0,89.56
2024-06-11,1,74.72
2024-06-11,2,75.36
2024-06-11,3,72.3
2024-06-11,4,70.0
2024-06-11,5,74.52
2024-06-11,6,86.54
2024-06-11,7,102.07
2024-06-11,8,119.2
2024-06-11,9,147.31
2024-06-11,10,166.9
2024-06-11,11,181.54
2024-06-11,12,189.97
2024-06-11,13,172.75
2024-06-11,14,164.04
2024-06-11,15,156.83
2024-06-11,16,157.98
2024-06-11,17,170.24
2024-06-11,18,172.67
2024-06-11,19,177.27
2024-06-11,20,153.84
2024-06-11,21,143.14
2024-06-11,22,111.93
2024-06-11,23,92.03
2024-06-12,0,85.78
2024-06-12,1,76.29
2024-06-12,2,71.48
2024-06-12,3,70.35
2024-06-12,4,70.0
2024-06-12,5,75.78
2024-06-12,6,89.22
2024-06-12,7,101.59
2024-06-12,8,117.39
2024-06-12,9,146.71
2024-06-12,10,164.77
2024-06-12,11,174.49
2024-06-12,12,179.72
2024-06-12,13,173.45
2024-06-12,14,160.12
2024-06-12,15,158.21
2024-06-12,16,164.51
2024-06-12,17,168.61
2024-06-12,18,181.54
2024-06-12,19,175.18
2024-06-12,20,152.03
2024-06-12,21,138.23
2024-06-12,22,112.04
2024-06-12,23,91.11
2024-06-13,0,87.73
2024-06-13,1,77.42
2024-06-13,2,73.8
2024-06-13,3,72.0
2024-06-13,4,70.0
2024-06-13,5,70.82
2024-06-13,6,88.02
2024-06-13,7,104.37
2024-06-13,8,117.57
2024-06-13,9,144.34
2024-06-13,10,164.01
2024-06-13,11,169.37
2024-06-13,12,180.57
2024-06-13,13,175.96
2024-06-13,14,167.58
2024-06-13,15,155.66
2024-06-13,16,156.37
2024-06-13,17,163.12
2024-06-13,18,181.39
2024-06-13,19,174.18
2024-06-13,20,150.64
2024-06-13,21,144.9
2024-06-13,22,113.64
2024-06-13,23,89.45
2024-06-14,0,89.06
2024-06-14,1,79.32
2024-06-14,2,76.66
2024-06-14,3,70.87
2024-06-14,4,70.0
2024-06-14,5,71.81
2024-06-14,6,87.72
2024-06-14,7,102.61
2024-06-14,8,117.77
2024-06-14,9,145.23
2024-06-14,10,163.35
2024-06-14,11,173.05
2024-06-14,12,183.46
2024-06-14,13,175.61
2024-06-14,14,167.52
2024-06-14,15,162.71
2024-06-14,16,163.85
2024-06-14,17,169.04
2024-06-14,18,183.27
2024-06-14,19,174.54
2024-06-14,20,158.14
2024-06-14,21,135.18
2024-06-14,22,111.08
2024-06-14,23,94.47
2024-06-15,0,79.37
2024-06-15,1,70.0
2024-06-15,2,70.0
2024-06-15,3,70.0
2024-06-15,4,70.0
2024-06-15,5,70.0
2024-06-15,6,79.04
2024-06-15,7,92.69
2024-06-15,8,105.49
2024-06-15,9,136.84
2024-06-15,10,146.52
2024-06-15,11,155.03
2024-06-15,12,164.59
2024-06-15,13,154.23
2024-06-15,14,152.75
2024-06-15,15,139.82
2024-06-15,16,144.72
2024-06-15,17,153.67
2024-06-15,18,164.89
2024-06-15,19,154.6
2024-06-15,20,141.38
2024-06-15,21,123.23
2024-06-15,22,101.16
2024-06-15,23,79.14
2024-06-16,0,78.11
2024-06-16,1,71.19
2024-06-16,2,70.0
2024-06-16,3,70.0
2024-06-16,4,70.0
2024-06-16,5,70.0
2024-06-16,6,78.42
2024-06-16,7,91.43
2024-06-16,8,111.9
2024-06-16,9,133.4
2024-06-16,10,148.26
2024-06-16,11,154.33
2024-06-16,12,167.96
2024-06-16,13,155.4
2024-06-16,14,145.06
2024-06-16,15,136.38
2024-06-16,16,145.41
2024-06-16,17,154.17
2024-06-16,18,162.17
2024-06-16,19,158.6
2024-06-16,20,144.38
2024-06-16,21,127.34
2024-06-16,22,103.56
2024-06-16,23,81.12
2024-06-17,0,87.94
2024-06-17,1,78.21
2024-06-17,2,73.77
2024-06-17,3,72.05
2024-06-17,4,70.0
2024-06-17,5,73.44
2024-06-17,6,89.92
2024-06-17,7,102.58
2024-06-17,8,119.62
2024-06-17,9,150.24
2024-06-17,10,162.28
2024-06-17,11,169.16
2024-06-17,12,186.1
2024-06-17,13,178.07
2024-06-17,14,166.81
2024-06-17,15,151.61
2024-06-17,16,164.61
2024-06-17,17,167.34
2024-06-17,18,183.81
2024-06-17,19,176.52
2024-06-17,20,161.4
2024-06-17,21,137.58
2024-06-17,22,108.84
2024-06-17,23,89.61
2024-06-18,0,89.07
2024-06-18,1,76.31
2024-06-18,2,74.88
2024-06-18,3,70.04
2024-06-18,4,70.0
2024-06-18,5,73.84
2024-06-18,6,86.03
2024-06-18,7,102.66
2024-06-18,8,119.34
2024-06-18,9,145.22
2024-06-18,10,169.74
2024-06-18,11,174.43
2024-06-18,12,187.25
2024-06-18,13,177.5
2024-06-18,14,162.45
2024-06-18,15,153.73
2024-06-18,16,165.2
2024-06-18,17,170.08
2024-06-18,18,182.9
2024-06-18,19,178.81
2024-06-18,20,156.73
2024-06-18,21,138.5
2024-06-18,22,109.68
2024-06-18,23,91.72
2024-06-19,0,88.6
2024-06-19,1,76.77
2024-06-19,2,75.78
2024-06-19,3,71.0
2024-06-19,4,70.0
2024-06-19,5,74.19
2024-06-19,6,85.69
2024-06-19,7,99.12
2024-06-19,8,122.47
2024-06-19,9,148.42
2024-06-19,10,164.6
2024-06-19,11,174.04
2024-06-19,12,182.26
2024-06-19,13,176.76
2024-06-19,14,166.6
2024-06-19,15,153.56
2024-06-19,16,163.46
2024-06-19,17,175.28
2024-06-19,18,187.75
2024-06-19,19,173.22
2024-06-19,20,155.35
2024-06-19,21,136.74
2024-06-19,22,108.69
2024-06-19,23,93.07
2024-06-20,0,83.93
2024-06-20,1,77.31
2024-06-20,2,74.65
2024-06-20,3,72.41
2024-06-20,4,70.0
2024-06-20,5,75.57
2024-06-20,6,86.17
2024-06-20,7,100.77
2024-06-20,8,118.67
2024-06-20,9,151.33
2024-06-20,10,164.06
2024-06-20,11,177.67
2024-06-20,12,177.69
2024-06-20,13,172.2
2024-06-20,14,165.82
2024-06-20,15,155.94
2024-06-20,16,161.57
2024-06-20,17,175.8
2024-06-20,18,172.29
2024-06-20,19,177.65
2024-06-20,20,154.54
2024-06-20,21,138.44
2024-06-20,22,109.18
2024-06-20,23,89.89
2024-06-21,0,85.49
2024-06-21,1,78.92
2024-06-21,2,77.6
2024-06-21,3,70.3
2024-06-21,4,70.0
2024-06-21,5,75.56
2024-06-21,6,84.64
2024-06-21,7,101.63
2024-06-21,8,121.19
2024-06-21,9,148.54
2024-06-21,10,164.96
2024-06-21,11,185.25
2024-06-21,12,183.76
2024-06-21,13,177.01
2024-06-21,14,159.83
2024-06-21,15,151.77
2024-06-21,16,158.28
2024-06-21,17,170.57
2024-06-21,18,176.24
2024-06-21,19,177.28
2024-06-21,20,148.8
2024-06-21,21,140.73
2024-06-21,22,112.75
2024-06-21,23,92.21
2024-06-22,0,75.46
2024-06-22,1,72.28
2024-06-22,2,70.0
2024-06-22,3,70.0
2024-06-22,4,70.0
2024-06-22,5,70.0
2024-06-22,6,78.24
2024-06-22,7,91.05
2024-06-22,8,107.41
2024-06-22,9,131.61
2024-06-22,10,150.18
2024-06-22,11,158.23
2024-06-22,12,166.71
2024-06-22,13,153.6
2024-06-22,14,150.32
2024-06-22,15,144.33
2024-06-22,16,146.9
2024-06-22,17,155.27
2024-06-22,18,169.09
2024-06-22,19,159.8
2024-06-22,20,144.63
2024-06-22,21,124.8
2024-06-22,22,102.69
2024-06-22,23,83.05
2024-06-23,0,78.86
2024-06-23,1,70.0
2024-06-23,2,70.0
2024-06-23,3,70.0
2024-06-23,4,70.0
2024-06-23,5,70.0
2024-06-23,6,78.27
2024-06-23,7,93.03
2024-06-23,8,107.32
2024-06-23,9,136.48
2024-06-23,10,151.77
2024-06-23,11,158.1
2024-06-23,12,165.3
2024-06-23,13,158.48
2024-06-23,14,147.71
2024-06-23,15,145.18
2024-06-23,16,143.81
2024-06-23,17,155.21
2024-06-23,18,160.14
2024-06-23,19,157.79
2024-06-23,20,138.89
2024-06-23,21,125.83
2024-06-23,22,97.23
2024-06-23,23,85.33
2024-06-24,0,86.91
2024-06-24,1,77.65
2024-06-24,2,72.87
2024-06-24,3,71.74
2024-06-24,4,70.0
2024-06-24,5,74.68
2024-06-24,6,89.17
2024-06-24,7,103.1
2024-06-24,8,122.72
2024-06-24,9,152.11
2024-06-24,10,161.41
2024-06-24,11,171.92
2024-06-24,12,186.09
2024-06-24,13,176.34
2024-06-24,14,164.97
2024-06-24,15,157.47
2024-06-24,16,162.43
2024-06-24,17,171.54
2024-06-24,18,178.94
2024-06-24,19,178.51
2024-06-24,20,154.72
2024-06-24,21,132.92
2024-06-24,22,108.01
2024-06-24,23,93.65
2024-06-25,0,85.41
2024-06-25,1,77.5
2024-06-25,2,73.5
2024-06-25,3,73.53
2024-06-25,4,70.0
2024-06-25,5,75.63
2024-06-25,6,88.48
2024-06-25,7,98.81
2024-06-25,8,119.13
2024-06-25,9,151.05
2024-06-25,10,159.43
2024-06-25,11,170.3
2024-06-25,12,180.18
2024-06-25,13,168.81
2024-06-25,14,167.06
2024-06-25,15,159.87
2024-06-25,16,164.34
2024-06-25,17,165.83
2024-06-25,18,178.46
2024-06-25,19,175.87
2024-06-25,20,157.56
2024-06-25,21,140.64
2024-06-25,22,109.78
2024-06-25,23,89.26
2024-06-26,0,87.89
2024-06-26,1,76.63
2024-06-26,2,76.62
2024-06-26,3,72.21
2024-06-26,4,70.0
2024-06-26,5,75.02
2024-06-26,6,86.05
2024-06-26,7,105.37
2024-06-26,8,120.29
2024-06-26,9,147.09
2024-06-26,10,161.94
2024-06-26,11,170.48
2024-06-26,12,185.83
2024-06-26,13,171.05
2024-06-26,14,161.55
2024-06-26,15,151.27
2024-06-26,16,160.35
2024-06-26,17,171.56
2024-06-26,18,173.94
2024-06-26,19,177.89
2024-06-26,20,154.18
2024-06-26,21,136.69
2024-06-26,22,108.9
2024-06-26,23,95.42
2024-06-27,0,91.39
2024-06-27,1,78.07
2024-06-27,2,72.3
2024-06-27,3,71.24
2024-06-27,4,71.07
2024-06-27,5,73.85
2024-06-27,6,83.77
2024-06-27,7,97.78
2024-06-27,8,116.19
2024-06-27,9,145.46
2024-06-27,10,167.05
2024-06-27,11,177.39
2024-06-27,12,184.05
2024-06-27,13,172.52
2024-06-27,14,167.2
2024-06-27,15,151.75
2024-06-27,16,163.42
2024-06-27,17,170.93
2024-06-27,18,174.52
2024-06-27,19,174.89
2024-06-27,20,158.2
2024-06-27,21,132.3
2024-06-27,22,108.75
2024-06-27,23,92.83
2024-06-28,0,87.75
2024-06-28,1,79.7
2024-06-28,2,72.88
